paper_id,method,s2_citations,s2_title,title_sim,s2_year,s2_venue
SkxgnnNFvH,title_match,319,Poly-encoders: Architectures and Pre-training Strategies for Fast and Accurate Multi-sentence Scoring,1.000,2019,International Conference on Learning Representations
SkxWnkStvS,title_match,2,Searching for Stage-wise Neural Graphs In the Limit,1.000,2019,arXiv.org
SkxHRySFvr,title_match,10,Learning to Impute: A General Framework for Semi-supervised Learning,1.000,2019,arXiv.org
Skx6WaEYPH,title_match,6,Bandlimiting Neural Networks Against Adversarial Attacks,1.000,2019,arXiv.org
SklsBJHKDS,title_match,125,Model Inversion Networks for Model-Based Optimization,1.000,2019,Neural Information Processing Systems
SklgTkBKDr,title_match,,,,,
SklE_CNFPr,title_match,,,,,
Skl4mRNYDr,title_match,160,Deep Imitative Models for Flexible Inference; Planning; and Control,1.000,2018,International Conference on Learning Representations
Skl1HCNKDr,title_match,18,Learning Generative Models Using Denoising Density Estimators,1.000,2020,IEEE Transactions on Neural Networks and Learning Systems
Skgvy64tvr,title_match,115,Enhancing Adversarial Defense by k-Winners-Take-All,1.000,2019,International Conference on Learning Representations
SkgjKR4YwH,title_match,23,MixUp as Directional Adversarial Training,1.000,2019,arXiv.org
Skgb5h4KPH,title_match,775,Frequency Principle: Fourier Analysis Sheds Light on Deep Neural Networks,1.000,2019,Communications in Computational Physics
SkgWeJrYwr,title_match,7,Efficient Wrapper Feature Selection using Autoencoder and Model Based Elimination,1.000,2019,arXiv.org
SkgRW64twr,title_match,6,Deep Multi-View Learning via Task-Optimal CCA,1.000,2019,arXiv.org
Skg5r1BFvB,title_match,5,Continuous Control with Contexts; Provably,1.000,2019,arXiv.org
Skg3104FDS,title_match,9,First-Order Preconditioning via Hypergradient Descent,1.000,2019,arXiv.org
Skg2pkHFwS,title_match,,,,,
Skey4eBYPS,title_match,212,Convolutional Conditional Neural Processes,1.000,2019,International Conference on Learning Representations
SkeuipVKDH,title_match,,,,,
Skerzp4KPS,title_match,,,,,
Skeq30NFPr,title_match,83,Stochastic Mirror Descent on Overparameterized Nonlinear Models,1.000,2019,IEEE Transactions on Neural Networks and Learning Systems
Skek-TVYvr,title_match,,,,,
Sked_0EYwB,title_match,121,Objective Mismatch in Model-based Reinforcement Learning,1.000,2020,Conference on Learning for Dynamics & Control
SkeNlJSKvS,title_match,5,Shallow VAEs with RealNVP Prior can Perform as Well as Deep Hierarchical VAEs,1.000,2019,International Conference on Neural Information Processing
SkeJPertPS,title_match,3,Collaborative Training of Balanced Random Forests for Open Set Domain Adaptation,1.000,2020,arXiv.org
SkeIyaVtwB,title_match,64,Exploration in Reinforcement Learning with Deep Covering Options,1.000,2020,International Conference on Learning Representations
SkeATxrKwH,title_match,3,Generative Hierarchical Models for Parts; Objects; and Scenes,1.000,2019,arXiv.org
Ske9VANKDH,title_match,,,,,
Ske5UANYDB,title_match,46,Benefit of Interpolation in Nearest Neighbor Algorithms,1.000,2019,SIAM Journal on Mathematics of Data Science
Ske31kBtPr,title_match,36,Mathematical Reasoning in Latent Space,1.000,2019,International Conference on Learning Representations
SJxzFySKwH,title_match,143,On the Equivalence between Positional Node Embeddings and Structural Graph Representations,1.000,2019,International Conference on Learning Representations
SJxy5A4twS,title_match,8,Superbloom: Bloom filter meets Transformer,1.000,2020,arXiv.org
SJxstlHFPH,title_match,91,Differentiable Reasoning over a Virtual Knowledge Base,1.000,2020,International Conference on Learning Representations
SJxpsxrYPS,title_match,47,Progressive Learning and Disentanglement of Hierarchical Representations,1.000,2020,International Conference on Learning Representations
SJxeI6EYwS,title_match,35,Simple and Effective Stochastic Neural Networks,1.000,2019,AAAI Conference on Artificial Intelligence
SJxWS64FwH,title_match,43,Deep Network classification by Scattering and Homotopy dictionary learning,1.000,2019,International Conference on Learning Representations
SJxUjlBtwB,title_match,126,Reconstructing continuous distributions of 3D protein structure from cryo-EM images,1.000,2019,International Conference on Learning Representations
SJxSDxrKDr,title_match,188,Adversarial Training and Provable Defenses: Bridging the Gap,1.000,2020,International Conference on Learning Representations
SJxE8erKDH,title_match,38,Latent Normalizing Flows for Many-to-Many Cross-Domain Mappings,1.000,2020,International Conference on Learning Representations
SJxDKerKDS,title_match,1,Reinforcement Learning with Structured Hierarchical Grammar Representations of Actions,1.000,2019,arXiv.org
SJx-j64FDr,title_match,31,In Search for a SAT-friendly Binarized Neural Network Architecture,1.000,2020,International Conference on Learning Representations
SJlyta4YPS,title_match,,,,,
SJlxglSFPB,title_match,17,Efficacy of Pixel-Level OOD Detection for Semantic Segmentation,1.000,2019,arXiv.org
SJlsFpVtDB,title_match,82,Continual Learning with Bayesian Neural Networks for Non-Stationary Data,1.000,2020,International Conference on Learning Representations
SJlpYJBKvH,title_match,101,Measuring the Reliability of Reinforcement Learning Algorithms,1.000,2019,International Conference on Learning Representations
SJlYqRNKDS,title_match,6,Blockwise Adaptivity: Faster Training and Better Generalization in Deep Learning,0.994,2019,arXiv.org
SJlVn6NKPB,title_match,22,Representation Learning for Remote Sensing: An Unsupervised Sensor Fusion Approach,1.000,2019,arXiv.org
SJlRWC4FDB,title_match,38,Adversarial attacks on Copyright Detection Systems,1.000,2019,International Conference on Machine Learning
SJlOq34Kwr,title_match,2,Unsupervised Intuitive Physics from Past Experiences,1.000,2019,arXiv.org
SJlKrkSFPH,title_match,77,A Framework for robustness Certification of Smoothed Classifiers using F-Divergences,0.982,2020,International Conference on Learning Representations
SJl9PTNYDS,title_match,3,NPTC-net: Narrow-Band Parallel Transport Convolutional Neural Networks on Point Clouds,0.994,2019,Journal of Scientific Computing
SJl1o2NFwS,title_match,234,Understanding and Improving Transformer From a Multi-Particle Dynamic System Point of View,1.000,2019,arXiv.org
SJgzLkBKPB,title_match,104,Explain Your Move: Understanding Agent Actions Using Specific and Relevant Feature Attribution,1.000,2019,International Conference on Learning Representations
SJgw51HFDr,title_match,82,Sparse Weight Activation Training,1.000,2020,Neural Information Processing Systems
SJgvl6EFwH,title_match,,,,,
SJgs8TVtvr,title_match,12,Mixture-of-Experts Variational Autoencoder for clustering and generating from similarity-based representations,1.000,2019,International Conference on Learning Representations
SJgob6NKvH,title_match,44,RTFM: Generalising to New Environment Dynamics via Reading,1.000,2020,International Conference on Learning Representations
SJgndT4KwB,title_match,175,Finite Depth and Width Corrections to the Neural Tangent Kernel,1.000,2019,International Conference on Learning Representations
SJgn3lBtwH,title_match,145,Re-Examining Linear Embeddings for High-Dimensional Bayesian Optimization,1.000,2020,Neural Information Processing Systems
SJgmR0NKPr,title_match,9,Training Recurrent Neural Networks Online by Learning Explicit State Variables,1.000,2020,International Conference on Learning Representations
SJgdpxHFvH,title_match,27,Meta-Learning Initializations for Image Segmentation,1.000,2019,arXiv.org
SJgXs1HtwH,title_match,18,TreeCaps: Tree-Structured Capsule Networks for Program Source Code Processing,1.000,2019,arXiv.org
SJgMK64Ywr,title_match,110,AssembleNet: Searching for Multi-Stream Neural Connectivity in Video Architectures,1.000,2019,International Conference on Learning Representations
SJg4Y3VFPS,title_match,2,Group-Connected Multilayer Perceptron Networks,1.000,2019,arXiv.org
SJeqs6EFvB,title_match,215,Hoppity: Learning Graph Transformations to Detect and Fix Bugs in Programs,1.000,2020,International Conference on Learning Representations
SJeq9JBFvH,title_match,50,Deep probabilistic subsampling for task-adaptive compressed sensing,1.000,2020,International Conference on Learning Representations
SJeoE0VKDS,title_match,53,Novelty Search in representational space for sample efficient exploration,1.000,2020,Neural Information Processing Systems
SJefPkSFPr,title_match,,,,,
SJeeL04KvH,title_match,44,Robust Federated Learning Through Representation Matching and Adaptive Hyper-parameters,1.000,2019,arXiv.org
SJeY-1BKDS,title_match,19,Understanding l4-based Dictionary Learning: Interpretation; Stability; and Robustness,1.000,2020,International Conference on Learning Representations
SJeXJANFPr,title_match,66,Regularizing Deep Multi-Task Networks using Orthogonal Gradients,1.000,2019,arXiv.org
SJeW-A4tDS,title_match,9,Detecting malicious PDF using CNN,1.000,2019,arXiv.org
SJeLIgBKPS,title_match,417,Gradient Descent Maximizes the Margin of Homogeneous Neural Networks,1.000,2019,International Conference on Learning Representations
SJeFNlHtPS,title_match,,,,,
SJeD3CEFPH,title_match,30,MQL-MM: A Meta-Q-Learning-Based Multiobjective Metaheuristic for Energy-Efficient Distributed Fuzzy Hybrid Blocking Flow-Shop Scheduling Problem,0.173,2025,IEEE Transactions on Evolutionary Computation
SJeC2TNYwB,title_match,24,Unsupervised Out-of-Distribution Detection with Batch Normalization,1.000,2019,arXiv.org
SJe9qT4YPr,title_match,,,,,
SJe5P6EYvS,title_match,25,Remaining Useful Life Prediction for Lithium-Ion Batteries Based on Iterative Transfer Learning and Mogrifier LSTM,0.220,2023,Batteries
SJe-HkBKDS,title_match,,,,,
S1xxx64YwH,title_match,24,Ecological Reinforcement Learning,1.000,2020,arXiv.org
S1xqRTNtDr,title_match,2,Learning a Behavioral Repertoire from Demonstrations,1.000,2019,2020 IEEE Conference on Games (CoG)
S1xnXRVFwH,title_match,157,Playing the lottery with rewards and multiple languages: lottery tickets in RL and NLP,1.000,2019,International Conference on Learning Representations
S1xjJpNYvB,title_match,1,Domain-Agnostic Few-Shot Classification by Learning Disparate Modulators,1.000,2019,
S1xWh1rYwB,title_match,230,Restricting the Flow: Information Bottlenecks for Attribution,1.000,2020,International Conference on Learning Representations
S1xGCAVKvr,title_match,,,,,
S1xCuTNYDr,title_match,85,Regularizing Black-box Models for Improved Interpretability,1.000,2019,Neural Information Processing Systems
S1lslCEYPB,title_match,16,Improved Mutual Information Estimation,1.000,2019,AAAI Conference on Artificial Intelligence
S1ldO2EFPr,title_match,910,Graph Neural Networks Exponentially Lose Expressive Power for Node Classification,1.000,2019,International Conference on Learning Representations
S1lXnhVKPr,title_match,160,Variance Reduced Local SGD with Lower Communication Complexity,1.000,2019,arXiv.org
S1lOTC4tDS,title_match,2081,Dream to Control: Learning Behaviors by Latent Imagination,1.000,2019,International Conference on Learning Representations
S1l8oANFDH,title_match,56,Synthesizing Programmatic Policies that Inductively Generalize,1.000,2020,International Conference on Learning Representations
S1l-C0NtwS,title_match,85,Cross-lingual Alignment vs Joint Training: A Comparative Study and A Simple Unified Framework,1.000,2019,International Conference on Learning Representations
S1gwC1StwS,title_match,,,,,
S1glGANtDr,title_match,72,Doubly Robust Bias Reduction in Infinite Horizon Off-Policy Estimation,1.000,2019,International Conference on Learning Representations
S1ghzlHFPS,title_match,,,,,
S1gSj0NKvB,title_match,444,Comparing Rewinding and Fine-tuning in Neural Network Pruning,1.000,2020,International Conference on Learning Representations
S1gR2ANFvB,title_match,,,,,
S1gEIerYwH,title_match,3,Transferring Optimality Across Data Distributions via Homotopy Methods,1.000,2020,International Conference on Learning Representations
S1g6xeSKDS,title_match,129,Mixed-curvature Variational Autoencoders,1.000,2019,International Conference on Learning Representations
S1g2skStPB,title_match,292,Causal Discovery with Reinforcement Learning,1.000,2019,International Conference on Learning Representations
S1ewjhEFwr,title_match,31,Storage Efficient and Dynamic Flexible Runtime Channel Pruning via Deep Reinforcement Learning,1.000,2020,Neural Information Processing Systems
S1enmaVFvS,title_match,82,Data-Driven Approach to Encoding and Decoding 3-D Crystal Structures,1.000,2019,arXiv.org
S1el9TEKPB,title_match,20,Sparsity Meets Robustness: Channel Pruning for the Feynman-Kac Formalism Principled Robust Deep Neural Nets,1.000,2020,International Conference on Machine Learning; Optimization; and Data Science
S1efxTVYDr,title_match,69,Data-dependent Gaussian Prior Objective for Language Generation,1.000,2020,International Conference on Learning Representations
S1efAp4YvB,title_match,40,Interpreting video features: a comparison of 3D convolutional networks and convolutional LSTM networks,1.000,2020,Asian Conference on Computer Vision
