paper_id,year,citations,influential,source,tier,matched_by,title_sim,author_overlap,s2_paper_id,s2_corpus_id,fetched_window
HZVIQE1MsJ,2025,33.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,7.0,a5315e5e87354a2320ebb134b92306e71e9a7dda,278499325.0,2026-08-14..2026-08-16
HH4KWP8RP5,2025,13.0,3.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,4.0,dfcf99ef01d3429a7d890ef8bdf19293d84c6354,277264593.0,2026-08-14..2026-08-16
HGCk5aaSvE,2025,5.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,6.0,3a0935e23164a78e0cc1a50e67249dd40173b1fa,277597425.0,2026-08-14..2026-08-16
HF1UmIVv6a,2025,3.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,5.0,5390f8c9226b3aa22de4dd2b81b21cf65b29447e,279993213.0,2026-08-14..2026-08-16
HE5JmwniHm,2025,3.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,6.0,c391bbaa04d173500667847536f291b013d31656,278499202.0,2026-08-14..2026-08-16
H4iVLvRusn,2025,2.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,2.0,ee540ceddeb2336021f9cac5a47a717618159e3d,278602601.0,2026-08-14..2026-08-16
GySIAKEwtZ,2025,7.0,2.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,6.0,5fe5834c28054e22568a1bb144539f5aa20c29fa,277820818.0,2026-08-14..2026-08-16
GtHRhpgpzB,2025,7.0,1.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,6.0,64e1fd8cde5f1ba48f0d1b6178046bf2718c2ff1,279993096.0,2026-08-14..2026-08-16
Gf1uBeuUJW,2025,3.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,10.0,5d92311e40cee8b31fc02868800b9eaa6f6a83f6,280016362.0,2026-08-14..2026-08-16
GbgCRJedQ7,2025,15.0,1.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,4.0,57b115aadab4d11875aa6e6f6d008f2bdd4bd917,278498629.0,2026-08-14..2026-08-16
GTcEe5fayC,2025,6.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,9.0,eb0657ff0c189b36afa4ab191f5d8d9693d86d00,277410835.0,2026-08-14..2026-08-16
GQ1Tc3vHbt,2025,35.0,14.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9655,4.0,8387e676e24efa992facacf9da638c44e5bd5560,273346421.0,2026-08-14..2026-08-16
GPDcvoFGOL,2025,39.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,1b240f7cfc5f5f5f2bf8d99dc622a3c405837a73,270285780.0,2026-08-14..2026-08-16
GOoVzE9nSj,2025,46.0,8.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,ea693001245ba993cbd4387f21b41958a0948746,275323999.0,2026-08-14..2026-08-16
GMwRl2e9Y1,2025,59.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,ca2804b4a91f363c23dfded07c49d6d40ead95e9,273229218.0,2026-08-14..2026-08-16
GM7cmQfk2F,2025,8.0,1.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,7.0,5c75a7c9d18829f990ed3eeb91233cfb94986ee7,278497712.0,2026-08-14..2026-08-16
GLWf2fq0bX,2025,16.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,9c7271432af81b7577738416e55c5988bc1a6e33,276250090.0,2026-08-14..2026-08-16
GKAQ92ua3A,2025,0.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,1.0,0c94e19fdb0ac5941575558faf06b01d87e899ef,278601959.0,2026-08-14..2026-08-16
GK5ni7tIHp,2025,5.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,396947b341e9589012aad423060f225de0f38103,275906852.0,2026-08-14..2026-08-16
GJsuYHhAga,2025,57.0,9.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,9.0,3f8793828a344979c418b7cb27c64e83271aa890,273323498.0,2026-08-14..2026-08-16
GGlpykXDCa,2025,60.0,14.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,6.0,7dd803961ee7920cc6f16785ab865a372a375765,278499048.0,2026-08-14..2026-08-16
GFgn2LprFR,2025,9.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,b7c107fa7b2ab017439858a9cc2d7a5ca15c320b,273811215.0,2026-08-14..2026-08-16
GEBkyKZOc4,2025,2.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,7.0,ddbbabc86742f998e5389db4b59596bd6ecf524e,278601529.0,2026-08-14..2026-08-16
GDS5eN65QY,2025,16.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,9a12178bddbd22ce3ba04ffce1a2863f2b7b220f,276961544.0,2026-08-14..2026-08-16
GCH5leffZp,2025,3.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,30ebad0be114e169e2fbe64d936673a190ece931,278532085.0,2026-08-14..2026-08-16
GBfYgjOfSe,2025,57.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,9.0,4591333ee08f38f2e3f50f99f70f922efb84791d,273549934.0,2026-08-14..2026-08-16
GBIUbwW9D8,2025,58.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,ac62f95e60a42bbceacfb390abecd95659947bc1,273098809.0,2026-08-14..2026-08-16
G8U2nGP3Vi,2025,0.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,25753afad8300c7c1a3fae601e7ff04cb56eb790,270226708.0,2026-08-14..2026-08-16
G82uQztzxl,2025,14.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,a3c4bf2c878bca22c7f61bdd0a89fe3a0cd92961,273654261.0,2026-08-14..2026-08-16
G7u4ue6ncT,2025,11.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,4b48d62305cbfbc983b1944e766f2cc5db9dd225,269983389.0,2026-08-14..2026-08-16
G7sIFXugTX,2025,130.0,14.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,8a381d4da1c5dc9837ef22afd5f47f7c567c00be,273654363.0,2026-08-14..2026-08-16
G6dMvRuhFr,2025,38.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,1786e5d90ef797a9f71a5fa53eeda9fc8d5a426d,273963656.0,2026-08-14..2026-08-16
G6aJyS0ZV0,2025,6.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.8077,5.0,22c0da3ec96fa24e50c4ab7a20b1dbd4de29112f,270068160.0,2026-08-14..2026-08-16
G5sPv4KSjR,2025,11.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,9.0,8e60c19e3ad9cce644addac513adebb3263e3233,272146062.0,2026-08-14..2026-08-16
G5DziesYxL,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.992,43.0,24a6905ae8be3126030b20ba895660cc438ca8a0,278498698.0,2026-08-14..2026-08-16
G4wARwjF8M,2025,44.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,5f4364f7138f9525df291b16799d1128dd3b8fad,270067660.0,2026-08-14..2026-08-16
G3aXjVAJjU,2025,7.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,9bd698981030758a285c82b038af1e266d7a85f1,273661711.0,2026-08-14..2026-08-16
G3CpBCQwNh,2025,6.0,2.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,5.0,ede74afedb4de526459322942be17d096b107b7b,279993300.0,2026-08-14..2026-08-16
G3B5ReApDw,2025,3.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,2.0,29d4cb7f8763a668ba3faea46df25de9d9ef9d1e,277676968.0,2026-08-14..2026-08-16
G328D1xt4W,2025,76.0,13.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,d1461167c9fef8fe3ba129c514acfd14bbe7a51e,273404244.0,2026-08-14..2026-08-16
G1r2rBkUdu,2025,5.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,9.0,e2f1eb1615d5bbf00aee17aa7806c68757ef1020,276741434.0,2026-08-14..2026-08-16
G1n50BMqzm,2025,5.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,e18a4edba621da63a6189452019f21a3e4200570,273228819.0,2026-08-14..2026-08-16
G1CN7R5qwE,2025,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,9.0,c3e7ab1ed2d2bfe79062a3d879840dce19bcf376,277994257.0,2026-08-14..2026-08-16
G0dksFayVq,2025,303.0,43.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,088ab579bf490691eea7ac92e122ee11c9b9d131,273374769.0,2026-08-14..2026-08-16
FyMjfDQ9RO,2025,28.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,3f15435ed397a3fe5246546a7c333710c2489bc2,273233345.0,2026-08-14..2026-08-16
FxNNiUgtfa,2025,158.0,7.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,544f2bb75294ced19fc0f80d50c3f4f7bc7b327a,269005957.0,2026-08-14..2026-08-16
FviefuxmeW,2025,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,f8186103fca794d1a50dea957cd61a2836d0a190,276996907.0,2026-08-14..2026-08-16
FvQsk3la17,2025,20.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,e861a51688b6fc086854161c50eef9b04cf11e02,275954118.0,2026-08-14..2026-08-16
FvIASa0tau,2025,16.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,bf0bcdc04664339e9a4d7ae91741cc878dc82062,273345513.0,2026-08-14..2026-08-16
Fur0DtynPX,2025,8.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,3.0,86af8138fbc8d36765acaed6cc2f7e5d2e3160ba,278498819.0,2026-08-14..2026-08-16
Fu0aggezN9,2025,6.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,8a3fad7d375548dd14b0fdf52eff000f6186bebc,276107686.0,2026-08-14..2026-08-16
Fty0wTcemV,2025,19.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,c81dbc39ddde89c081290aed86b863612ce932fe,273877967.0,2026-08-14..2026-08-16
FtjLUHyZAO,2025,39.0,9.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,cfa94812b030303a1eb1407603bc78f74f3c4112,275921745.0,2026-08-14..2026-08-16
FtX6oAW7Dd,2025,13.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,fab740cd33554a14d838a9193de326f2eee2424d,276394691.0,2026-08-14..2026-08-16
Fs9EabmQrJ,2025,41.0,11.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,73b4b44c542c08dcc01e6639e9ff4150ac7369e6,273098608.0,2026-08-14..2026-08-16
Frok9AItud,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,0c6eddb29f793363f2d46a332dadb355669fe42d,269157450.0,2026-08-14..2026-08-16
FrFQpAgnGE,2025,72.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,ba2fa0d58d379000d428d69ba2cfc428b1f2cdef,273877585.0,2026-08-14..2026-08-16
FpiCLJrSW8,2025,14.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,bf790379ecb9281ae611121f299e2a8d5f2b7e01,269449093.0,2026-08-14..2026-08-16
FoUpv84hMw,2025,10.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9915,3.0,5faf1ee9e2f58daac97af704920cc26ae91fd9c3,270094749.0,2026-08-14..2026-08-16
FoF5RaA3ug,2025,11.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,3888eda6ee41db453afad857e60185d60972b75d,269982742.0,2026-08-14..2026-08-16
Fk3eod9aaD,2025,25.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,dcc7dc38a9d62011fd4039cde5c81b14862389ce,273323369.0,2026-08-14..2026-08-16
FjZcwQJX8D,2025,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,6d9134388aa7c52926dc69ed7bd29ba7fd921603,275906954.0,2026-08-14..2026-08-16
FjQOXenaXK,2025,11.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,44627bf0e547d84822fd268d57a788e77999528c,275820376.0,2026-08-14..2026-08-16
FiyS0ecSm0,2025,24.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,0ad548be651782ebe7ae95dc234694662b54abe8,276449960.0,2026-08-14..2026-08-16
FhBT596F1X,2025,9.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,59ee831de0e31b20a6e93c0342ee6e8900f0decf,273233296.0,2026-08-14..2026-08-16
Fg0eo2AkST,2025,54.0,7.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,11.0,c719c57788016b61172773ff951560ee5280e9c7,267500084.0,2026-08-14..2026-08-16
Fb0q2uI4Ha,2025,8.0,1.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,6.0,dd011a786f2cda0822e69ccaff8c63862157765d,278637090.0,2026-08-14..2026-08-16
FZv3kPHTtB,2025,58.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,86227dcaafc29bb7853296eb6504571b486eafc5,266348773.0,2026-08-14..2026-08-16
FXw0okNcOb,2025,46.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,6a33c42eb058a04f3ae4ea08277d364522d0b0b8,273098329.0,2026-08-14..2026-08-16
FVuqJt3c4L,2025,26.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,7699bdae54470fd9cb6487f56410b4343dbcc910,277460507.0,2026-08-14..2026-08-16
FUaDMRVrbS,2025,0.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,2.0,04e86bdb1be7dac3b928639416fe8eb55aebe74f,278499413.0,2026-08-14..2026-08-16
FSjIrOm1vz,2025,63.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,9.0,29528d8cb030a65f62a35b1237f1f5483077ad0a,273185794.0,2026-08-14..2026-08-16
FS2nukC2jv,2025,11.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,228762efff0fcca7a3fc0f472a0edf3050526488,276937618.0,2026-08-14..2026-08-16
FRzCIlkM7I,2025,18.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,8b44a76fe4658eb5431f224778fbfc310d118dd4,273375222.0,2026-08-14..2026-08-16
FQhDIGuaJ4,2025,35.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,734884c22883786edbff5fc2ae93a59ec4310b1c,274581581.0,2026-08-14..2026-08-16
FPfCUJTsCn,2025,10.0,2.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,6.0,fd5e2df0150c77a9d9f6431d3c8a90bfefcbeeed,278499520.0,2026-08-14..2026-08-16
FPQzXME9NK,2025,9.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,4239fee5559020b473accc88efdf7a16faabd3d0,277043023.0,2026-08-14..2026-08-16
FPBce2P1er,2025,23.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,61f6639768e23553b5b4ba00a5e29ea3abb2e881,270062803.0,2026-08-14..2026-08-16
FN7n7JRjsk,2025,3.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,96e425eea7f1fc7583141b1a1654cfc9167da23e,267548111.0,2026-08-14..2026-08-16
FJv8VMPxWi,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,3.0,3aab6d7cdf35951b8139e78a70dffc979721d639,278497828.0,2026-08-14..2026-08-16
FJFVmeXusW,2025,92.0,14.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,6387bfd97403c92249c23b05939008a61da8e85f,273638229.0,2026-08-14..2026-08-16
FIj9IEPCKr,2025,24.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,815701945631c656c3211f6a195d75c47c88b023,270226659.0,2026-08-14..2026-08-16
FGSgsefE0Y,2025,22.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,ea9e065bcbac0c5d3241d444c80fa60994fee2f7,271768824.0,2026-08-14..2026-08-16
FEpAUnS7f7,2025,18.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,dec1065e94c00bc89d73056428c502500347ce30,273374918.0,2026-08-14..2026-08-16
FEZOLWexPb,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,19.0,9d5166a017e96a60f94de13335229ce7bd6e619c,278497757.0,2026-08-14..2026-08-16
FDnZFpHmU4,2025,30.0,12.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,776eecbd96233ab81e1312cc6b9cbde2a3e64af4,273185626.0,2026-08-14..2026-08-16
FDimWzmcWn,2025,47.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,6946078dc0fa801139f23168b4e3d62b5848c46b,275323978.0,2026-08-14..2026-08-16
FDaHjwInXO,2025,26.0,8.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9938,8.0,9a1ae4a0e15f41e49b17e0d1431f85dc36d2172d,273811284.0,2026-08-14..2026-08-16
FCMpUOZkxi,2025,9.0,2.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,2.0,06665e9ee3c3b8e5488a38ee2ba6867b15d4d098,278497785.0,2026-08-14..2026-08-16
FCBbh0HCrF,2025,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,51d8168d85c08ef96ea60dc3950a1930ce857615,278532525.0,2026-08-14..2026-08-16
FBkpCyujtS,2025,161.0,21.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,c4270cece55dbdf1f7dd202a89c63d812d63ed2a,270870613.0,2026-08-14..2026-08-16
FBhKUXK7od,2025,2.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,a09f1a86b9cc67cf151402fbdd459efe79296053,273969601.0,2026-08-14..2026-08-16
FAfxvdv1Dy,2025,9.0,1.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,7.0,d0b82fc5a174b698c2dc86a5db2fb1fb38cee35c,278497821.0,2026-08-14..2026-08-16
FAYIlGDBa1,2025,5.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,dcd1af091db196970c9a3975657b98fbc1781cc9,273482159.0,2026-08-14..2026-08-16
FA5ZAJlv96,2025,15.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,dcd1a3f3adba5aba5fc3fabf435d62f0e97f0ed9,271218760.0,2026-08-14..2026-08-16
F6z3utfcYw,2025,25.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,3ea2a38eb00af88a7bf775781007396f2f5b6c1f,272988055.0,2026-08-14..2026-08-16
F64wTvQBum,2025,7.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,9.0,28b4a8c5b6cca93a5bb2418d3bf7ff49961240be,276618241.0,2026-08-14..2026-08-16
F5R0lG74Tu,2025,30.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,9.0,e470f3208a1a3c6f4faab7d71125fec5865f183a,270764411.0,2026-08-14..2026-08-16
F5PlYMC5ik,2025,8.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,6.0,8a3106749b80d6e6c950aa5ca5f1f53088d5c918,278601954.0,2026-08-14..2026-08-16
F57HPKZ6KD,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,4.0,72546e28b0027431d3e02a2e078a3555acf28dd3,278499381.0,2026-08-14..2026-08-16
F52tAK5Gbg,2025,2.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,2c6eb534175e70783f52da6651b5abdedb2b324c,263671960.0,2026-08-14..2026-08-16
F4IMiNhim1,2025,15.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,f2c6b1c1d7b839f5a745d53d11ac8cca168a4103,276929190.0,2026-08-14..2026-08-16
F07ic7huE3,2025,5.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,2c4a4d7ac03546cdea6c2e1cc0f1d2b4a9ca3a40,273185986.0,2026-08-14..2026-08-16
EzrZX9bd4G,2025,7.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,8e465cf2f9a52f47417cb4e8bb90e9bea2eec371,276094974.0,2026-08-14..2026-08-16
EzjsoomYEb,2025,11.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9955,6.0,f2762876bc80532d01e434a52ff0dc40815ee21e,271854811.0,2026-08-14..2026-08-16
EytBpUGB1Z,2025,228.0,27.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,edd705ebe3546272b7fe952e2ed6088200adad76,269330144.0,2026-08-14..2026-08-16
EyaH1wzmao,2025,0.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,c2a1c7d821e7a1591de5ca905e0f6612466a5a84,274788700.0,2026-08-14..2026-08-16
Ey8KcabBpB,2025,32.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,9.0,faffd56c4024f552335a76639526d5d60e7a278b,273696063.0,2026-08-14..2026-08-16
ExuBFYtCQU,2025,252.0,24.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,2fbd84851d1133c30575e1b08f276dae843c4c81,272366599.0,2026-08-14..2026-08-16
ExrEw8cVlU,2025,16.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,7c9b59f8929c179ab40d6cd7dbec251de59fb00e,273233440.0,2026-08-14..2026-08-16
ExHUtB2vnz,2025,9.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,7.0,6d3de65ac65e01ca23ed183313199691a1f1c5b0,278602203.0,2026-08-14..2026-08-16
EwFJaXVePU,2025,11.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.96,4.0,8c7003fdb8f6f4d6deb658183eac4593c9979d1d,273346818.0,2026-08-14..2026-08-16
Ew3VifXaxZ,2025,21.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,88b9e2bce0caadf7495490603f5292166e2a1860,272525341.0,2026-08-14..2026-08-16
Ev4iw23gdI,2025,5.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,4873ef1dc27bc063b8fea3ed7aeefe8e2147a0bc,273227858.0,2026-08-14..2026-08-16
Essg9kb4yx,2025,54.0,9.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,0cba64a3454f9a3093b6a6fa7dc9a306b971c212,271212701.0,2026-08-14..2026-08-16
Es4RPNDtmq,2025,6.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,547ea89b5237f80c1254dfd8f913f9f51ba0c199,273098814.0,2026-08-14..2026-08-16
ErQPdaD5wJ,2025,10.0,1.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,2.0,a43058a10ff98c979b6bfaecd9fede92db2a4c9c,277350802.0,2026-08-14..2026-08-16
Equ277PBN0,2025,13.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,8f7667fe76c4214544481d43e8845159b9804328,275820413.0,2026-08-14..2026-08-16
EqcLAU6gyU,2025,49.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,6d8ce667aaaa611e6a9a002f9fbf7513be95492b,273098358.0,2026-08-14..2026-08-16
EpnZEzYDUT,2025,8.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,6.0,5772e99161f0b420ca3628b7b890f07ec20e1e95,277677794.0,2026-08-14..2026-08-16
EpgoFFUM2q,2025,11.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,526cd484bb794aaf0b368a48dd064c61ad5e97c1,273228323.0,2026-08-14..2026-08-16
EkfLaCJ7bk,2025,32.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,a336bf38ebfdadd2992f9f976c963f7280c99d5f,273186902.0,2026-08-14..2026-08-16
EjJGND0m1x,2025,4.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,3.0,8b3e8416e7793cdb421064a469e8edde74c589b1,278433482.0,2026-08-14..2026-08-16
Eh1QM3OK51,2025,3.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,4.0,be8413e44a3ce5030805bcd93aa9b1acdae793db,276016325.0,2026-08-14..2026-08-16
EgJhwYR2tB,2025,77.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,9.0,4385314ade0ee492d99bc03c1e8ea98ec577c44c,273350649.0,2026-08-14..2026-08-16
EeqlkPpaV8,2025,3.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,82b61d5194d3b6c800180b5c9cce35a67243e251,271946983.0,2026-08-14..2026-08-16
EdNSQHaaMR,2025,15.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,9791837b8834763d9a003b9e812ac2df4bdfafd3,276422033.0,2026-08-14..2026-08-16
EdMb9TqqDY,2025,6.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,bacb7e4d55a5b757d1b1a5fef613457c300d713f,277103889.0,2026-08-14..2026-08-16
EcrdmRT99M,2025,14.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,57b43b0e3c60d8c7a1b15bca2849538b1bcc10b3,271161893.0,2026-08-14..2026-08-16
EbxYDBhE3S,2025,35.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,2a5fab120f3be06a8e473dbc90fcc6a4e06c95b1,278532190.0,2026-08-14..2026-08-16
EbWf36quzd,2025,12.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,17.0,43afd07ab5f04f74ae6ba66c2d9d964fa4c0ac34,278482252.0,2026-08-14..2026-08-16
EbCUbPZjM1,2025,5.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,d560ee54c63a45ca62a6f8648bb1fedffd94f9a3,278497782.0,2026-08-14..2026-08-16
EW6bNEqalF,2025,0.0,0.0,s2_api_2026-08-14..2026-08-16,B,title_match,1.0,5.0,0fa28929e3cb49f249e3c676f4c7f3f535bab1e8,278497748.0,2026-08-14..2026-08-16
