paper_id,team_size,first_author_h_index,max_h_index,mean_h_index,top_institution_flag,industry_flag,us_team_flag
ry-TW-WAb,4,6.0,33.0,13.75,1,1,0
ry018WZAZ,5,12.0,45.0,22.2,1,1,1
ry0WOxbRZ,2,12.0,27.0,19.5,0,0,1
ry1arUgCW,3,15.0,32.0,17.666666666666668,0,0,0
ry5wc1bCW,6,9.0,57.0,24.5,0,0,0
ry6-G_66b,3,23.0,90.0,43.0,0,0,0
ry80wMW0W,3,3.0,27.0,16.333333333333332,0,0,0
ry831QWAb,5,19.0,90.0,42.0,1,1,1
ry8dvM-R-,3,8.0,17.0,13.333333333333334,0,0,1
ry9tUX_6-,2,21.0,29.0,25.0,0,0,0
ry9yolu6W,5,8.0,57.0,27.2,1,0,1
ryALZdAT-,3,19.0,52.0,33.0,1,1,0
ryBfxWPp-,3,20.0,57.0,27.666666666666668,1,0,1
ryBnUWb0b,2,5.0,61.0,33.0,1,0,1
ryCM8zWRb,2,13.0,39.0,26.0,1,1,1
ryDNZZZAW,6,20.0,77.0,36.5,1,0,1
ryE98iR5tm,3,55.0,55.0,45.0,0,0,1
ryEkcsActX,3,16.0,61.0,26.0,0,0,1
ryF-cQ6T-,7,41.0,120.0,36.57142857142857,0,0,0
ryG2Cs09Y7,2,4.0,33.0,18.5,0,0,1
ryG6xZ-RZ,3,3.0,45.0,20.666666666666668,0,0,1
ryGWhJBtDB,3,32.0,32.0,28.333333333333332,1,0,1
ryGfnoC5KQ,3,16.0,37.0,21.333333333333332,1,1,1
ryGgSsAcFQ,1,1.0,1.0,1.0,0,0,0
ryGiYoAqt7,2,1.0,8.0,4.5,0,0,0
ryGvcoA5YX,8,15.0,49.0,28.75,1,0,0
ryH20GbRW,4,15.0,88.0,36.5,1,1,1
ryH_bShhW,1,3.0,3.0,3.0,0,0,0
ryM07h0cYX,4,0.0,71.0,29.0,1,1,1
ryMQ5sRqYX,3,13.0,43.0,31.666666666666668,0,0,1
ryM_IoAqYX,3,24.0,63.0,32.0,0,0,0
ryOG3fWCW,5,23.0,36.0,12.4,1,0,1
ryPW2e-A-,4,13.0,81.0,45.5,1,1,1
ryQu7f-RZ,3,30.0,46.0,37.666666666666664,0,0,0
ryRh0bb0Z,3,10.0,28.0,19.333333333333332,0,0,1
ryTp3f-0-,5,7.0,86.0,30.2,1,0,1
ryUlhzWCZ,3,39.0,56.0,42.333333333333336,0,0,0
ryZ283gAZ,4,12.0,51.0,29.5,1,0,0
ryZ3KCy0W,2,4.0,32.0,18.0,0,0,1
ryZ8sz-Ab,4,8.0,107.0,47.75,1,1,1
ryacTMZRZ,3,9.0,57.0,24.333333333333332,1,0,1
ryazCMbR-,6,15.0,50.0,24.333333333333332,1,0,1
rybAWfx0b,4,26.0,31.0,21.75,0,0,0
rybDdHe0Z,4,1.0,56.0,23.5,0,0,1
rydeCEhs-,4,29.0,29.0,17.75,0,0,1
rye4g3AqFm,3,8.0,56.0,24.333333333333332,1,0,0
rye5YaEtPr,4,42.0,42.0,24.0,0,0,0
rye7XnRqFm,3,7.0,24.0,11.333333333333334,1,0,0
rye7knCqK7,3,12.0,27.0,18.666666666666668,0,0,1
ryeAy3AqYm,3,7.0,54.0,25.0,0,0,0
ryeFY0EFwS,1,25.0,25.0,25.0,0,0,0
ryeFzT4YPr,5,11.0,49.0,24.0,0,0,1
ryeG924twB,7,11.0,42.0,16.285714285714285,1,0,0
ryeHuJBtPH,3,17.0,65.0,28.666666666666668,0,0,1
ryeK6nNFDr,7,11.0,40.0,29.571428571428573,0,0,0
ryeNPi0qKX,2,11.0,40.0,25.5,0,0,1
ryeOSnAqYm,7,15.0,119.0,28.0,1,0,1
ryeQmCVYPS,6,7.0,46.0,18.333333333333332,0,0,0
ryeUg0VFwr,3,16.0,51.0,37.666666666666664,0,0,0
ryeX-nC9YQ,2,6.0,30.0,18.0,0,0,0
ryeYHi0ctQ,4,16.0,67.0,43.0,0,0,0
ryeYpJSKwr,7,4.0,72.0,17.714285714285715,1,0,0
ryeaZhRqFm,6,9.0,45.0,16.5,0,0,0
ryebG04YvB,7,14.0,49.0,22.285714285714285,1,1,1
ryedqa4FwS,9,,33.0,14.375,1,1,0
ryefE1SYDr,4,8.0,66.0,33.5,0,0,1
ryeh4jA9F7,4,19.0,38.0,24.25,1,1,1
ryemosC9tm,7,5.0,49.0,23.285714285714285,1,0,1
ryen_CEFwr,6,18.0,46.0,22.5,1,1,1
ryenvpEKDr,4,4.0,55.0,28.5,0,0,1
ryeoxnRqKQ,5,22.0,55.0,35.4,0,0,1
ryepFJbA-,4,2.0,51.0,28.75,0,0,1
ryepUj0qtX,3,11.0,34.0,19.666666666666668,0,0,0
ryesZANKPB,7,6.0,80.0,31.428571428571427,1,1,1
ryestJBKPB,5,9.0,45.0,17.6,0,0,1
ryetZ20ctX,3,31.0,61.0,50.333333333333336,0,0,1
ryewE3R5YX,11,12.0,119.0,40.22222222222222,1,0,1
ryex8CEKPr,2,40.0,40.0,26.5,0,0,1
ryf6Fs09YX,4,14.0,88.0,29.0,0,0,1
ryf7ioRqFX,6,18.0,185.0,43.0,1,0,1
ryfMLoCqtQ,2,18.0,62.0,40.0,1,1,1
ryfaViR9YX,2,11.0,11.0,11.0,0,0,1
ryfcCo0ctQ,4,29.0,32.0,23.0,0,0,1
ryfz73C9KQ,5,8.0,64.0,25.0,1,1,0
ryg48p4tPH,9,23.0,50.0,27.11111111111111,0,0,1
ryg7vA4tPB,5,11.0,38.0,23.0,1,1,1
ryg8WJSKPr,5,4.0,62.0,28.2,1,1,1
ryg8wpEtvB,4,16.0,19.0,11.0,0,0,0
rygBVTVFPB,4,19.0,19.0,10.666666666666666,0,0,0
rygEokBKPS,3,20.0,31.0,22.666666666666668,0,0,0
rygFWAEFwS,3,23.0,23.0,15.333333333333334,0,0,0
rygG4AVFvH,4,7.0,7.0,6.5,0,0,1
rygG7AEtvB,4,5.0,47.0,17.5,1,0,1
rygGQyrFvH,5,19.0,76.0,26.4,0,0,0
rygHe64FDS,3,17.0,44.0,24.333333333333332,1,0,1
rygHq6EFwr,2,27.0,29.0,28.0,0,0,0
rygPm64tDH,5,7.0,42.0,21.4,1,0,1
rygT_JHtDr,5,5.0,34.0,11.8,0,0,0
rygUoeHKvB,3,1.0,51.0,21.333333333333332,0,0,0
rygVV205KQ,10,31.0,93.0,30.8,1,1,1
rygZJ2RcF7,5,10.0,67.0,29.2,0,0,1
ryga2CNKDH,4,16.0,34.0,18.25,0,0,0
rygeHgSFDH,3,8.0,77.0,37.333333333333336,0,0,0
rygePJHYPH,2,4.0,37.0,20.5,1,0,0
rygf-kSYwH,14,29.0,77.0,33.714285714285715,1,1,1
rygfnn4twS,5,16.0,215.0,55.0,0,0,1
ryggIs0cYQ,5,95.0,95.0,33.0,0,0,1
ryghZJBKPS,5,12.0,63.0,30.8,0,0,1
rygixkHKDH,5,19.0,28.0,19.0,1,0,1
rygjHxrYDB,7,15.0,126.0,74.14285714285714,1,0,1
rygjN3C9F7,2,,,,0,0,0
rygjcsR9Y7,5,15.0,89.0,30.8,0,0,1
rygjmpVFvB,4,1.0,52.0,23.75,0,0,0
rygk9oA9Ym,4,11.0,39.0,24.5,1,0,1
rygkk305YQ,12,32.0,70.0,35.0,1,1,1
rygnfn0qF7,4,59.0,59.0,41.75,0,0,1
rygo9iR9F7,13,16.0,60.0,27.076923076923077,0,0,1
rygoURNYvS,4,9.0,41.0,19.25,1,1,1
rygqqsA9KX,5,18.0,90.0,50.0,1,0,1
rygrBhC5tQ,5,15.0,27.0,13.2,1,0,1
rygtPhVtDS,7,7.0,84.0,23.714285714285715,1,0,0
ryguP1BFwr,3,3.0,58.0,21.0,0,0,0
rygunsAqYQ,2,43.0,144.0,93.5,1,0,1
rygvFyrKwH,6,25.0,44.0,26.0,0,0,1
rygwLgrYPB,3,4.0,14.0,10.0,0,0,0
rygxdA4YPS,4,4.0,74.0,28.25,1,0,1
ryiAv2xAZ,4,25.0,84.0,40.25,0,0,0
ryj0790hb,2,17.0,55.0,36.0,0,0,0
ryj38zWRb,4,36.0,61.0,41.0,1,1,1
ryl-RTEYvB,3,41.0,41.0,24.0,0,0,1
ryl0cAVtPH,2,12.0,55.0,33.5,1,0,1
ryl3ygHYDB,4,10.0,39.0,19.75,1,0,1
ryl4-pEKvB,3,3.0,74.0,35.333333333333336,1,0,0
ryl5CJSFPS,4,24.0,27.0,17.5,0,0,1
ryl5khRcKm,5,9.0,53.0,25.8,0,0,0
ryl71a4YPB,4,18.0,72.0,34.0,1,1,1
ryl8-3AcFX,3,21.0,72.0,41.0,0,0,0
rylBK34FDS,3,23.0,88.0,46.0,0,0,1
rylCP6NFDB,5,26.0,77.0,44.0,0,0,1
rylDfnCqF7,4,26.0,65.0,33.25,1,0,1
rylDzTEKwr,5,21.0,24.0,20.2,0,0,0
rylIAsCqYm,3,6.0,73.0,29.0,0,0,1
rylIy3R9K7,5,37.0,58.0,35.8,0,0,1
rylKB3A9Fm,6,6.0,119.0,45.833333333333336,1,0,1
rylNH20qFQ,7,27.0,115.0,34.857142857142854,1,1,1
rylSzl-R-,4,43.0,97.0,63.5,0,0,1
rylV-2C9KQ,2,27.0,27.0,21.5,0,0,1
rylV6i09tX,5,12.0,60.0,26.6,0,0,1
rylWVnR5YQ,3,14.0,32.0,15.666666666666666,0,0,0
rylbWhC5Ym,3,9.0,20.0,15.0,0,0,0
ryljV2A5KX,3,35.0,45.0,28.333333333333332,0,0,0
rylqooRqK7,4,8.0,91.0,31.0,1,0,0
rylxxhRctX,5,4.0,113.0,44.2,1,1,1
rypT3fb0b,4,15.0,58.0,28.5,1,0,1
ryserbZR-,4,11.0,22.0,13.25,0,0,1
rytNfI1AZ,1,30.0,30.0,30.0,0,0,1
rytstxWAW,3,16.0,43.0,30.333333333333332,0,0,1
ryup8-WCW,4,52.0,52.0,24.25,0,0,1
ryvxcPeAb,4,13.0,96.0,38.0,1,0,1
rywDjg-RW,6,15.0,63.0,32.333333333333336,0,0,1
rywHCPkAW,12,13.0,92.0,33.5,1,1,1
ryx3_iAcY7,4,18.0,94.0,56.0,1,1,1
ryxDjjCqtQ,3,9.0,140.0,62.666666666666664,1,0,0
ryxLG2RcYX,7,7.0,86.0,29.0,1,1,1
ryxMX2R9YQ,4,32.0,85.0,43.75,0,0,1
ryxSrhC9KX,4,16.0,69.0,33.25,0,0,1
ryxY73AcK7,3,11.0,34.0,18.666666666666668,0,0,0
ryxaSsActQ,5,4.0,43.0,22.0,0,0,0
ryxeB30cYX,3,4.0,10.0,5.0,0,0,1
ryxepo0cFX,4,16.0,67.0,40.0,1,1,1
ryxhB3CcK7,6,15.0,68.0,40.333333333333336,1,0,1
ryxhynC9KX,6,21.0,67.0,27.666666666666668,1,0,1
ryxjH3R5KQ,3,11.0,48.0,28.0,0,0,0
ryxnHhRqFm,3,28.0,78.0,58.333333333333336,0,0,1
ryxnY3NYPS,2,28.0,62.0,45.0,1,1,1
ryxtCpNtDS,3,3.0,39.0,14.666666666666666,0,0,1
ryxtWgSKPB,1,17.0,17.0,17.0,0,0,0
ryxwJhC9YX,3,14.0,39.0,28.666666666666668,1,0,1
ryxxCiRqYX,4,16.0,92.0,50.5,0,0,1
ryxyCeHtPB,6,5.0,71.0,26.333333333333332,1,0,0
ryxz8CVYDH,5,5.0,68.0,32.0,0,0,1
ryykVe-0W,2,17.0,185.0,101.0,1,1,1
ryzHXnR5Y7,7,17.0,137.0,52.714285714285715,1,0,1
ryza73R9tQ,7,31.0,76.0,29.571428571428573,0,0,1
ryzfcoR5YQ,7,5.0,82.0,33.57142857142857,0,0,1
